{'str': '4f400b68ac3a46bc4692', 'num': 0.08353987387390249}
{'str': '8bbf09564e5f1ae7eebf', 'num': 0.6912446523059237}
{'str': '6ee2e708457a51dab9ff', 'num': 0.9247854830391283}
{'str': '06c5d2a8c613d2423d6f', 'num': 0.4154956405461486}
{'str': 'a61e96cf3d2e5ce23d3f', 'num': 0.3502941874191028}
{'str': '9e631cd7777de21c44d8', 'num': 0.3612776610257262}
{'str': '2b0e95f5be7b3effbc2c', 'num': 0.39851283444036023}
{'str': '960e8557d74a0341855b', 'num': 0.7713010417569669}
{'str': 'c3d534e72f93a86e78a5', 'num': 0.8231333589199428}
{'str': 'd2c5f86a26c7dec80e5c', 'num': 0.9854001528006137}
{'str': 'b00172ccd7970d85b8f1', 'num': 0.7349899560814616}
{'str': 'a979a9dd01f1709df130', 'num': 0.7538055190690682}
{'str': 'cca7e7e4bc6a502f3200', 'num': 0.6366443762432835}
{'str': '589b53167679487aa06e', 'num': 0.625569046624125}
{'str': 'd6d00a984fa7aef93443', 'num': 0.24028503668714385}
{'str': '9e64e77754800134e5da', 'num': 0.5177747344650362}
{'str': '24afdcd241a630353b40', 'num': 0.8949022876562454}
{'str': 'f37594c190328a535354', 'num': 0.08836720338698001}
{'str': '1f47f1b2af4123221b9a', 'num': 0.9052126171235213}
{'str': '4cd3df8fc58651fc68e6', 'num': 0.8129091993763976}
{'str': 'fa6032e8f47055ad8554', 'num': 0.4524981604752941}
{'str': '4a4ab7c1a0b96481550a', 'num': 0.7788733596174371}
{'str': '53e2efa7c3c89241ce0c', 'num': 0.2836856716469429}
{'str': 'c9a7b1f73e4f539b27c1', 'num': 0.71967726055208}
{'str': 'b37e6910e50aba18bf7f', 'num': 0.45094352225745415}
{'str': 'a8098cfd67216d07f9ea', 'num': 0.24036784219984575}
{'str': '51b9e17dc4196a2d7cc8', 'num': 0.7189895557511025}
{'str': 'bc7da433bc27c6f8049e', 'num': 0.25636663715897734}
{'str': 'c50ca66f6deb26e0c526', 'num': 0.5165273718719718}
{'str': '3824415a36e3db43a73f', 'num': 0.8084440153230927}
{'str': '3953120d4a13e9bd9c24', 'num': 0.8379218514298846}
{'str': 'f1b0515e556da32ac2f5', 'num': 0.5608339807935525}
{'str': 'bc25b2c4d89c3ac02b8b', 'num': 0.5392065553237054}
{'str': 'e21366011899401b4e8f', 'num': 0.5286509699935307}
{'str': '7fe6322a5c7c08bc4e5e', 'num': 0.3720533223380894}
{'str': '49598e0b3845be7ed1af', 'num': 0.9396001677423346}
{'str': '5f03fff83492500b8879', 'num': 0.8730147431711859}
{'str': '2113ec85316ae3e2ca32', 'num': 0.41916193102752164}
{'str': 'fa38a374a0f4e399d11b', 'num': 0.5082427734095116}
{'str': '92f776436982ad7b37f5', 'num': 0.755425870186413}
{'str': 'f431c33581a7a369d4a4', 'num': 0.7834695395191239}
{'str': 'ea34a414e58e5911bcdf', 'num': 0.2350450383931777}
{'str': 'bce486e05684953c1930', 'num': 0.2652494185091966}
{'str': '38bec25a32946d6fbe4c', 'num': 0.7764305316518647}
{'str': 'f9326e07707b6b62fb33', 'num': 0.7867040577042042}
{'str': 'bdaf29467ed25190e3d8', 'num': 0.8986241480819693}
{'str': 'e3b013d50df592246043', 'num': 0.4809775775632481}
{'str': '786e150a0fb3a238a05c', 'num': 0.5824379170738712}
{'str': '75a611f09b4226a22d88', 'num': 0.1703997114699829}
{'str': 'c868456e27914dab26a2', 'num': 0.09197192947472499}
{'str': '69f0eed3057e3e4b8c46', 'num': 0.6846421240543756}
{'str': 'fe77507e4e99aa72906d', 'num': 0.057699843682089025}
{'str': 'd8f0531a86c9204ea914', 'num': 0.2510494016170889}
{'str': 'e9599249224eee511ed4', 'num': 0.438989385044534}
{'str': 'bd0c10fe4e744a090b09', 'num': 0.731113108980996}
{'str': 'edf20bee9c60815267ca', 'num': 0.2869323374872922}
{'str': '29854341ea12abf4bce1', 'num': 0.5244900602992192}
{'str': 'a402477563c0769c3e78', 'num': 0.4344934742708345}
{'str': '80c140c49e73ce575be6', 'num': 0.8757038874980803}
{'str': 'e86a0a2ea5ceb5ba96ee', 'num': 0.43231353298152586}
{'str': '049b2f7fb895127acef0', 'num': 0.9111031885208662}
{'str': '9ea38ccf5311772316dc', 'num': 0.5390682211410583}
{'str': '04e01899fd878066b8f6', 'num': 0.0558802245621578}
{'str': 'f399383a0e651f32678d', 'num': 0.6657428132023603}
{'str': '1d5051337e8fe5aac63b', 'num': 0.7623132645905009}
{'str': '1ab237f506bcc1707388', 'num': 0.7307271245054411}
{'str': '7e9bf75820f920a4e03b', 'num': 0.4382989199922688}
{'str': '81aceb4c3a8101a3206c', 'num': 0.9286449638562178}
{'str': 'eaef1a1af5000a3022df', 'num': 0.9594384047592195}
{'str': '77b52107f437fb2dbac8', 'num': 0.5537658245582314}
{'str': '72c094b413b7cb2729cb', 'num': 0.3410982425660717}
{'str': '8a943f16ac55496d6415', 'num': 0.7175107148309222}
{'str': '0f800daf211614d2a7ca', 'num': 0.37569335612310784}
{'str': '8c6be87682d3f7aa85a8', 'num': 0.9228075761759102}
{'str': '90aa356cf6b5bec2f42f', 'num': 0.29303185329385184}
{'str': 'e7d8114a6d11717bda90', 'num': 0.9036210342848765}
{'str': '1134eba26c2acf3b057b', 'num': 0.686178404301966}
{'str': '8f433cb595681bcbc477', 'num': 0.8797498711702768}
{'str': '0e5e33a67e80edb00fdf', 'num': 0.7752242539486883}
{'str': 'c92efd0aa6c10a07ffda', 'num': 0.8301065769600242}
{'str': 'af422f76fa69d8d5689d', 'num': 0.4931789180044841}
{'str': 'fbe47305547d5594bf2c', 'num': 0.4152907688096841}
{'str': 'f727da636f3fcfc3f7c6', 'num': 0.3856493144556782}
{'str': 'a76dd1bc1f3f7c340fa4', 'num': 0.3465261847850455}
{'str': 'ca3d2c736488ac4186e1', 'num': 0.49220282379611047}
{'str': '387c8f25b52c955ee1e3', 'num': 0.16606557066555472}
{'str': 'eccc2c949a0d63f2c321', 'num': 0.6976971752652373}
{'str': '3b2a59d29fc40c8a6591', 'num': 0.0803424385003989}
{'str': 'f976162408c3144a6390', 'num': 0.36251214959600553}
{'str': '7845c62679e31ce9a9c5', 'num': 0.34124510464509794}
{'str': '719cd7b6a4e23e8301b3', 'num': 0.5722900964024751}
{'str': '45b84468570baafaefc7', 'num': 0.3209022889109435}
{'str': 'c1cfc86b0435f6e2ff03', 'num': 0.39880307205691357}
{'str': '1cc2809fd456166fe438', 'num': 0.6224077088775443}
{'str': 'de2b344adb659b520916', 'num': 0.28683074675229137}
{'str': 'a62a7e3bb50645cac878', 'num': 0.8103170551208947}
{'str': 'd6b399a6e63eee7c8888', 'num': 0.37535776672404186}
{'str': '6128fbeca5545d6abb0f', 'num': 0.13768258349849294}
{'str': '6a4bd0b961567d472940', 'num': 0.429646006952059}
{'str': 'a15a9ce4168c57c1df1a', 'num': 0.47415970127485874}
{'str': '782dd3a786bbfe510ca2', 'num': 0.692280066024474}
{'str': '3515de577dd53cb7bbae', 'num': 0.4125714968960711}
{'str': '39b6376d2e46658b4f87', 'num': 0.3884259202563257}
{'str': 'e20c0dd178f7c88d688d', 'num': 0.33553429830398784}
{'str': '077d50d5b018e87aa4df', 'num': 0.5862081729008133}
{'str': 'c48386fd4f2dd9fbc67b', 'num': 0.36859302531229554}
{'str': 'fc93702d84ba09b724f9', 'num': 0.18451510697654983}
{'str': '56e59fed3c8d592d1303', 'num': 0.7211508358885783}
{'str': 'b48f2c109310cbef6a92', 'num': 0.27753986616087867}
{'str': '3a7cdf70970833b4d148', 'num': 0.991760006067694}
{'str': '4939355267c656d6a87a', 'num': 0.5529870592402375}
{'str': '60438fe56917e42b9380', 'num': 0.7371167480505821}
{'str': '33bda866bdd52da5cad5', 'num': 0.8822742614082012}
{'str': 'd9d86e26a0e6c0a04f0c', 'num': 0.14261015588013837}
{'str': '6f6338738b080f139e75', 'num': 0.9777376782995106}
{'str': 'c925f6291fd773388328', 'num': 0.8117246204426983}
{'str': 'fa5c9eef8263519d7bc9', 'num': 0.7735269280152134}
{'str': '3c963a657f6f2aae46c9', 'num': 0.17602476573202153}
{'str': 'a86c1891554d47089e35', 'num': 0.6295583314345296}
{'str': '4c00e339fbe4deaa30ab', 'num': 0.894450556148321}
{'str': '4777b21dfa1843aa7b7e', 'num': 0.17311779452782072}
{'str': '96acbba47dcb11765542', 'num': 0.24661895046669802}
{'str': 'cc3a6f282811320e2953', 'num': 0.42569981885264385}
{'str': '675ae61fb732a8a16f2c', 'num': 0.867270787067623}
{'str': '4d40d7ab7cb394731201', 'num': 0.08754274120503636}
{'str': 'e98e22b517de3c75586c', 'num': 0.9223827142993645}
{'str': '5c89a31851b50b33c8ad', 'num': 0.907741046666635}
{'str': 'a8d22ab7549ed3e0671b', 'num': 0.6585102576795225}
{'str': '9f67553ef1dd77a61176', 'num': 0.9345218872850751}
{'str': '82843773dfc4d5f9c308', 'num': 0.9763309540673883}
{'str': 'ae890984327ef0ea703a', 'num': 0.7681685656126069}
{'str': 'ae8257c97349b11aca75', 'num': 0.18598927991926917}
{'str': '3e4a7c1006072163d3e9', 'num': 0.334224286399775}
{'str': 'd9e21c0cef0428e8b847', 'num': 0.7720707255526444}
{'str': '5ae32f06af2f5dde33fb', 'num': 0.9009454295669757}
{'str': '1c64b607aa07878386c6', 'num': 0.05647782511181321}
{'str': '791aafa08375aad2f46b', 'num': 0.2271479318729538}
{'str': '59c4ae7ffb94686c56a5', 'num': 0.44556367896270765}
{'str': '6ccb55839b0370fc4072', 'num': 0.1981341950876193}
{'str': 'fbdd7c251f678d7df46c', 'num': 0.07149974995522823}
{'str': '23176e0e7e79604c3dc5', 'num': 0.5893811399304306}
{'str': '3ba5f9fd72ff4912431b', 'num': 0.8760172380023769}
{'str': '13d23256eba3ae7640a7', 'num': 0.23277311396377243}
{'str': '311de162ce3bf0e660a1', 'num': 0.12165014666135554}
{'str': '41226e33254b5bcf6b7d', 'num': 0.12788945320069067}
{'str': 'ebc2d061f951e2d91864', 'num': 0.23237947952609872}
{'str': '09fca11f0dc19b90f614', 'num': 0.26254044357371753}
{'str': '959194f06b4812dae503', 'num': 0.268218932171184}
{'str': '514e80b78bae181eb7c7', 'num': 0.21160138283523444}
{'str': '924db8d1126a0af2625b', 'num': 0.5398317462204526}
{'str': '82f8585467bf1c2b1ca0', 'num': 0.028821738477443848}
{'str': 'fac4c56b9ab4682ef2be', 'num': 0.7817537806892837}
{'str': '3a5301562eb4339fa25b', 'num': 0.05983266731158854}
{'str': '42119110424dd97b6a61', 'num': 0.06669937646236768}
{'str': '963264d54eeb4a0df1d7', 'num': 0.17036318286106578}
{'str': 'c24540870dd1c408cb80', 'num': 0.4280153660483257}
{'str': 'd3ebbbc7b1294cc62ba2', 'num': 0.2323560791671646}
{'str': 'e25007cf6fe412031aa2', 'num': 0.2275348341507486}
{'str': '64837510f55fcf38f0df', 'num': 0.5149224767887784}
{'str': 'ecfdbd982127a457f3df', 'num': 0.7869632171858925}
{'str': '9b1f74e8849a13f71907', 'num': 0.16115055495288855}
{'str': '6d7235278825f0357d92', 'num': 0.24012592264382515}
{'str': 'a1cb70867f4b91352a0f', 'num': 0.7756071396617066}
{'str': 'd0e4aa14177622f79821', 'num': 0.06780111379588127}
{'str': 'bccc7091381f9420d40d', 'num': 0.7644736890537893}
{'str': '594f758c8aee09a003ac', 'num': 0.3624709551061075}
{'str': '85c1ea94a52f2c120076', 'num': 0.1818062203354026}
{'str': '082576f4de13fd90434c', 'num': 0.022154124377020135}
{'str': 'e8ed6d2bd0ddcb9601f9', 'num': 0.04800081121053468}
{'str': '5e7331c1f85764240eff', 'num': 0.3351624915422966}
{'str': '5b2d1c7258bd077dea76', 'num': 0.9528581534065553}
{'str': '4154ea0022edf75543e6', 'num': 0.6314635774705283}
{'str': '5959bfd090e121932c8b', 'num': 0.13187917198743548}
{'str': 'd2aa1ddc8d52b2151cbc', 'num': 0.0920367959174403}
{'str': '3b862f7fa231aefad652', 'num': 0.8886686014869989}
{'str': 'c3666df1bc126c3c746f', 'num': 0.9597341146978934}
{'str': '4ff2dc51d01717374469', 'num': 0.4358881674141689}
{'str': 'deed804001227c7296f8', 'num': 0.04451254903728574}
{'str': '1dc16fc96218ec118baa', 'num': 0.15163661766884273}
{'str': '3ba18d0f5f48c9840dd7', 'num': 0.5668068340630783}
{'str': 'cb6aee5d5c45e50b4d30', 'num': 0.6460965774599907}
{'str': 'e869126b56a9b6bd2c27', 'num': 0.29009532942704164}
{'str': 'cbcf88ecd31c7d570673', 'num': 0.633818816187113}
{'str': '7c1eb5676193d46a6009', 'num': 0.7949819299292838}
{'str': 'd277827cbf300b6bf402', 'num': 0.9403274183762148}
{'str': 'ae824f8aa8fe6cf7fb5f', 'num': 0.28627359290247445}
{'str': 'b2c481e8638d83339965', 'num': 0.09133948376827461}
{'str': '168c1c8226d85c27d3ec', 'num': 0.7389531690467065}
{'str': 'd5e30a1c1219eb99f78e', 'num': 0.36588760782159746}
{'str': '6d568a20b80b97ee799e', 'num': 0.9785800474564146}
{'str': 'ef414e15b6445859568e', 'num': 0.2583373162194411}
{'str': '247594b86c2ac20e15b9', 'num': 0.1478013453005842}
{'str': 'ee0235c6863eb0b87806', 'num': 0.12636536268003573}
{'str': 'b3ca260766111a6d788a', 'num': 0.6650747053157717}
{'str': '96608e767ec2db21748d', 'num': 0.10482437868258965}
{'str': '2364dd08ac3f503f2ee1', 'num': 0.5265926110826876}
{'str': '463e248389e79bb59e61', 'num': 0.3029911593379174}
{'str': '8a00e0e76a560eb6ac19', 'num': 0.8124739733570658}
{'str': '066d31123ff9ba17deff', 'num': 0.30163458655691355}
{'str': '42d13b4d5af9679a78e5', 'num': 0.4860394695620436}
{'str': 'eb30703de03989a61480', 'num': 0.6101326656880591}
{'str': '05eea8b7d5d5a1407dc2', 'num': 0.43373028673906755}
{'str': '42adf526493f78b39331', 'num': 0.4350848106330373}
{'str': 'e14ca07e4e275e74dad7', 'num': 0.7394041008965311}
{'str': 'df911549ef8bed7b025f', 'num': 0.7996211549945987}
{'str': '4af5ab6b799371b6017c', 'num': 0.0064965347575152155}
{'str': 'eb5965feafc74246a324', 'num': 0.36925040528324204}
{'str': '4006b3e926076a2e38ed', 'num': 0.8719092505897073}
{'str': '7b1e0df70cf2672b9a34', 'num': 0.5406491662357384}
{'str': 'ca776a7c74f99a4dc3e2', 'num': 0.5930082439487273}
{'str': 'bebc5f4bb3ea20e0977d', 'num': 0.00812273386410245}
{'str': 'f7cf8772fd4cf96fa6e2', 'num': 0.10960098521782846}
{'str': 'e67f9b24c51ab24185f5', 'num': 0.4461527141991972}
{'str': '6bc5378a6e6c367f7da7', 'num': 0.4492174975616958}
{'str': 'ba308db251d0991258b9', 'num': 0.5715524549461982}
{'str': '31de43d758007eb223f1', 'num': 0.9911577357663802}
{'str': '840b3eee882259e80563', 'num': 0.12031318619748355}
{'str': 'f28d52cd9454d822caab', 'num': 0.7554337101600255}
{'str': 'e6565ae31129579828cd', 'num': 0.7896125853063461}
{'str': 'fc8aa96429d86b12081e', 'num': 0.8652604765316534}
{'str': '9befe4bab3f564165a9f', 'num': 0.24524181114634758}
{'str': '676de8bb25b6245bbc28', 'num': 0.24160319582153456}
{'str': '17f709137c4056397cb3', 'num': 0.5480303316311782}
{'str': 'e31efb44f518771b7f66', 'num': 0.7541784620319174}
{'str': 'b11cad7df015250c9dce', 'num': 0.26613628610606077}
{'str': '6c2929103fda311e4f84', 'num': 0.8290783419219235}
{'str': '6680611fc7b8e97f0230', 'num': 0.3290874743392782}
{'str': '56692ea02532af00519d', 'num': 0.08676047649378793}
{'str': '7503266a66759dc6a1c6', 'num': 0.2848459247684424}
{'str': '4b47736fd394c31c2d37', 'num': 0.6783866118333809}
{'str': '5a72c7b4d80f7b6fc1ea', 'num': 0.8967673455994665}
{'str': 'cd4433a401f224140950', 'num': 0.5438182182831487}
{'str': '7e49a9584608e2fd5d18', 'num': 0.6351623658743236}
{'str': 'b14b3af1b11464f8b1c6', 'num': 0.7439160550775727}
{'str': '99bdc53737acb27b6541', 'num': 0.8227137845577271}
{'str': '16910f8dcea823bb89d6', 'num': 0.3689192353501419}
{'str': 'b72b060fb82b921bdb47', 'num': 0.3862775257210206}
{'str': 'b37ae40e749c367e66be', 'num': 0.6314439775648685}
{'str': 'cc1e3efd2aec9065870c', 'num': 0.6820576544874132}
{'str': '8f6290c0756bba8548fe', 'num': 0.8824292103493511}
{'str': 'f15d0df5a7ee430ef473', 'num': 0.9292048205329883}
{'str': '0428b3fb0b2ae8cd1d49', 'num': 0.6028476371727958}
{'str': 'a6c66ce32361411b47a8', 'num': 0.6392613625793686}
{'str': '6c9919b4c7d5901bde80', 'num': 0.5271684475996771}
{'str': '43e339997da53c5803dd', 'num': 0.8248566160845912}
{'str': '7748633f8e3349191111', 'num': 0.4757340960770039}
{'str': '57c9c10217803fc631de', 'num': 0.23377913540281248}
{'str': '3673dff6d154c30ea10a', 'num': 0.42221099154529573}
{'str': '78b866969a97cd5504c6', 'num': 0.9108654256588712}
{'str': '5f10e5aa5b2358fd75cc', 'num': 0.7317605882717624}
{'str': 'e1cb8072880c36ad521e', 'num': 0.46922587311336195}
{'str': '0b52785c42cad10d1789', 'num': 0.38456017942716947}
{'str': '6f8a17657137657949d5', 'num': 0.8364920958540774}
{'str': '4327e25e3b5b9e2eb88c', 'num': 0.9971043749263211}
{'str': '80c89e05f9dbdf4863c3', 'num': 0.5899465963707365}
{'str': '19d6a4eb74e917c11f82', 'num': 0.9509657508966233}
{'str': '420888b607b3ce012ae5', 'num': 0.6774353597990735}
{'str': '1e619547062d39db41d2', 'num': 0.2026146959709968}
{'str': '9c91ff4a7e69535d3c6f', 'num': 0.4825256551912721}
{'str': 'ae57cd2ca3be7d68cb49', 'num': 0.11337863656337321}
{'str': '4f6ff9979cdb70da42ab', 'num': 0.3756268220324285}
{'str': '336aa3ad057638cc20a7', 'num': 0.26336067193645163}
{'str': '22b6fd6b0e53da4aacbe', 'num': 0.7433438969669973}
{'str': 'e648b8d464b4e5af2778', 'num': 0.7046187898561324}
{'str': 'fa51b0c22a9783b27bbc', 'num': 0.945122703094511}
{'str': 'a81250269a0e07f87868', 'num': 0.8056142646830998}
{'str': 'de588b4fcdf6caf18a75', 'num': 0.3411610168793653}
{'str': 'b4c5f919f3d551acfe64', 'num': 0.22667110610486718}
{'str': 'ddf44e47ba6ba9409a60', 'num': 0.032860192956241874}
{'str': '67c164d930ae58f599d7', 'num': 0.9130547062132159}
{'str': 'a04ffe25e74ffe0b8072', 'num': 0.4350703885418}
{'str': '1401130a713f52d301a5', 'num': 0.8727059592943459}
{'str': 'dae42a3e834a65b2d9b0', 'num': 0.8147235266496125}
{'str': '4d233aee5e75fa034439', 'num': 0.9096682144789952}
{'str': '2f6c6265674ff2286192', 'num': 0.4263410510318739}
{'str': 'dd9739b34e87aecc696d', 'num': 0.7640293239926625}
{'str': '322f6a7e67debeab3ba1', 'num': 0.49572174723178963}
{'str': '6b29e046329478e41e5b', 'num': 0.8619810760719074}
{'str': '18d294125187a8739047', 'num': 0.9715073870292896}
{'str': 'abae572d853eedcd1e3a', 'num': 0.9744494049861732}
{'str': 'a17177a8e00a3fce2f79', 'num': 0.9575963159276846}
{'str': '0d3ba0eae66487b99cc2', 'num': 0.7993109435573618}
{'str': 'd0c3a95afc8ef99aa57a', 'num': 0.49400705493229413}
{'str': '219eb7a543a7a23edd9a', 'num': 0.5111641563900472}
{'str': '9333427bad92745c8d71', 'num': 0.9003453501376356}
{'str': '60ad046e3b8f2146bbb0', 'num': 0.8911444498948646}
{'str': '6882de501dd6c01c0942', 'num': 0.46659783043750014}
{'str': '8f2eb3978526941d7998', 'num': 0.9306528940403208}
{'str': 'fd4217777460b6c8d03c', 'num': 0.16569520033696727}
{'str': '840164befd3900fdf8a9', 'num': 0.9713716717241377}
{'str': 'ce40074692daa44e67b9', 'num': 0.6146443347581797}
{'str': '7d505b475192fcb14ea0', 'num': 0.02003892025171916}
{'str': '706f1a19ace7c46ca11d', 'num': 0.9934867067149301}
{'str': '433f25bf629cef4f7640', 'num': 0.18540917954331881}
{'str': '2817912664107115c7d5', 'num': 0.8924510518768459}
{'str': '8d558e08df6ad6c42f18', 'num': 0.416814479837307}
{'str': '574ad0161f1e77699f2d', 'num': 0.41044388731189574}
{'str': '9e93bb065f81fd201f39', 'num': 0.92394839139769}
{'str': '2e923d3ee10716881768', 'num': 0.7589159998915751}
{'str': 'c3e7c5e39a8c187e0685', 'num': 0.12304085496059525}
{'str': 'ef6ad32c30dff0536740', 'num': 0.5995883338386698}
{'str': 'f6998f35c4ffa6ab4f90', 'num': 0.2697172102040234}
{'str': '8b0585fc09560f522b9a', 'num': 0.02673513203550726}
{'str': 'ac98dede81f4fb35dfb8', 'num': 0.26565860705167244}
{'str': 'a922dff2494cd99fb962', 'num': 0.23034499715681944}
{'str': 'fb0ab0c71aa62ba0d880', 'num': 0.2733860396131492}
{'str': '414c7189c438a2e97d2b', 'num': 0.6660360034296158}
{'str': '77f19ad6827bb3567816', 'num': 0.40023922508872534}
{'str': '146f56414922603c8992', 'num': 0.7424923117597593}
{'str': 'dfdbf67b627f19e289e7', 'num': 0.05231203847617549}
{'str': 'd0dd42ab730cacb67fce', 'num': 0.3891251536006196}
{'str': '7b4a7b88d9d9f7689fc6', 'num': 0.25397666309163713}
{'str': 'a907679ff4d1655340c5', 'num': 0.4669870084017538}
{'str': '363cda1dd072ed33ff77', 'num': 0.39748035707905005}
{'str': '38b89ff77f2233854aec', 'num': 0.6028386634255901}
{'str': '6a853a2b3ff9adde5359', 'num': 0.317026604294976}
{'str': '51e1b49a9f4873c0bb36', 'num': 0.404302935946954}
{'str': 'ebb2457f03f28806d2ad', 'num': 0.9522947190943651}
{'str': 'bb98901905c59a75760d', 'num': 0.4212229478487728}
{'str': '41449099d52d9a888311', 'num': 0.9441515505625956}
{'str': 'a0f324fbf4256821a4f5', 'num': 0.31435262452692647}
{'str': 'cca8e1ccf466b09f7746', 'num': 0.8805239370097876}
{'str': 'd80d660b0f7bba104378', 'num': 0.0729688893034206}
{'str': '9b0a173463a4b7a1b6b9', 'num': 0.8453580171700681}
{'str': 'a2ea55e39dd0c92a0730', 'num': 0.13140195023881795}
{'str': 'a5ae4fb91e25b2803474', 'num': 0.7025962690338159}
{'str': '45d578bccfe6c51abe41', 'num': 0.6584999276423267}
{'str': '5c1c437bc12ae4c1570e', 'num': 0.9161019357985472}
{'str': '7d88972b80ad008e9cbc', 'num': 0.9633387776525464}
{'str': 'db8a751e8b6fd3961ffc', 'num': 0.05018096846494935}
{'str': '08e078b4bb7cbb03a8c2', 'num': 0.1015862754670781}
{'str': '369cd02299922b38cd25', 'num': 0.2522493150760182}
{'str': 'ec8741ac1e0867444c11', 'num': 0.3520337602442656}
{'str': 'f62f5a1f4bb943dfdd5f', 'num': 0.9333024015539154}
{'str': '8f57587afbc423d52ae5', 'num': 0.039095116066714675}
{'str': 'd3c50830188e87238c05', 'num': 0.26920926268688594}
{'str': '55f7c8a38afb53dc710a', 'num': 0.19920643490885093}
{'str': '57cb536e7721d9eb397c', 'num': 0.7030592859694925}
{'str': '09ab81f4074b433fd833', 'num': 0.5718656274176449}
{'str': 'cec4dfe2b42279bbe6e4', 'num': 0.09376907818299396}
{'str': 'cfcb0799aa14ff489df6', 'num': 0.011170846869484219}
{'str': '5e77018922f30f0912b0', 'num': 0.03211997161113944}
{'str': '089e20d8471a7cf0c94c', 'num': 0.21746571115653457}
{'str': '69856025c6417ac9de4b', 'num': 0.31264717696578903}
{'str': '2ce728dc95cf8214b796', 'num': 0.7511329086912272}
{'str': 'edca4a17b06169ef0848', 'num': 0.8386532015419981}
{'str': 'd2ec4ce74038320182f6', 'num': 0.21262772637914407}
{'str': '100fbf9b5de09359c023', 'num': 0.5840587456262781}
{'str': '6e16377dd98c62dd7d58', 'num': 0.5392129578088485}
{'str': 'a2b8d1c760ddcee67dc8', 'num': 0.7530599081634568}
{'str': '7306c81314c6b6bad89e', 'num': 0.07171416316197143}
{'str': '8c7275a8ae594bd680dd', 'num': 0.8911146962749005}
{'str': 'e40c8afe401400e7df17', 'num': 0.38165717815000344}
{'str': '5ff0532d2bde45d4ac2e', 'num': 0.05660986880880303}
{'str': 'efcada5300509c487e8b', 'num': 0.5203727553863174}
{'str': '925c1cc1ee1113e7c3b4', 'num': 0.9540752448423608}
{'str': '6467c44196ff0223674d', 'num': 0.5182455411432229}
